annotation_id,conversation_id,tweet_id,clean_text,raw_text,timestamp,message_index,sampling_bucket,writing_style_bucket,intent_label,annotation_status,annotator_notes
dev_00209,1041251,1041244,@AmazonHelp YOU HAVE TO TRACK ONE ORDER. WHAT IS TAKING YOU GUYS SO LONG? UPDATES????,@AmazonHelp YOU HAVE TO TRACK ONE ORDER. WHAT IS TAKING YOU GUYS SO LONG? UPDATES????,2017-10-28T11:52:28Z,9,order_issue,medium,order_issue,reviewed,
dev_00210,1114938,1114937,@115850 I have order Redmi 4 mobile &amp; I get soap bar inside the box. My order no. is 408-3426490-5239526. Very poor service from you.,@115850  I have order Redmi 4 mobile  &amp; I get soap bar inside the box. My order no. is 408-3426490-5239526. Very poor service from you.,2017-10-24T08:23:24Z,0,order_issue,medium,order_issue,reviewed,
dev_00211,1328759,1328760,@120474 what are the terms on presale tickets for @146898 2018 tour? Pre-order book from 8:30 or 12 noon on Oct 12th? Confirm!,@120474 what are the terms on presale tickets for @146898 2018 tour? Pre-order book from 8:30 or 12 noon on Oct 12th? Confirm!,2017-10-16T11:54:59Z,0,order_issue,medium,order_issue,reviewed,
dev_00212,1395034,1395035,Trying to place order but getting this same message frm last 3 days @115850 @1384 Help me understand why the seller is closed #Mumbai https://t.co/crxmIr38gg,Trying to place order but getting this same message frm last 3 days @115850 @1384 Help me understand why the seller is closed #Mumbai https://t.co/crxmIr38gg,2017-10-28T13:58:36Z,0,order_issue,medium,order_issue,reviewed,multi-intent; primary outcome selected
dev_00213,1430025,1429412,@115850 Here is what we get.... Order detail attached. @126033 https://t.co/YQS4Fsc2h2,@115850 Here is what we get....  Order detail attached. @126033 https://t.co/YQS4Fsc2h2,2017-11-02T06:46:49Z,0,order_issue,medium,order_issue,reviewed,
dev_00214,1706399,1706397,@115850 #recharged jio #first ever recharge #worth 399 # didn't get cashback of 100 so far back to amazon pay #order 171-3643943-3949921,@115850 #recharged jio #first ever recharge #worth 399 # didn't get cashback of 100 so far back to amazon pay #order 171-3643943-3949921,2017-10-17T17:06:58Z,0,order_issue,medium,payment_billing,reviewed,multi-intent; primary outcome selected
dev_00215,1727216,1727218,"@115821 how to send back a damaged product to Amazon from Qatar, Order Number.#112-9372247-0317802","@115821 how to send back a damaged product to Amazon from Qatar, Order Number.#112-9372247-0317802",2017-11-07T05:29:38Z,0,order_issue,medium,product_or_listing,reviewed,multi-intent; primary outcome selected
dev_00216,1880199,1880200,@115830 thanks for helping resolve my issue. I've cancelled my #Prime subscription.,@115830 thanks for helping resolve my issue. I've cancelled my #Prime subscription.,2017-10-18T09:34:22Z,0,order_issue,medium,prime_membership,reviewed,multi-intent; primary outcome selected; high-risk language; escalation decision is separate
dev_00217,2216612,2216613,"@AmazonHelp Here you go: https://t.co/6fQUToeFnP I didn't order it twice, I can confirm.","@AmazonHelp Here you go: https://t.co/6fQUToeFnP
I didn't order it twice, I can confirm.",2017-11-10T07:26:15Z,2,order_issue,medium,order_issue,reviewed,
dev_00218,2402371,2402372,@AmazonHelp @115850 Would like to know about the cashback status of my order ? DM'ed you the order ID.,@AmazonHelp @115850 Would like to know about the cashback status of my order ? DM'ed you the order ID.,2017-11-14T13:47:18Z,0,order_issue,medium,payment_billing,reviewed,multi-intent; primary outcome selected
dev_00219,2718524,2718516,@AmazonHelp Kindly go through my order no. I hope you are Technical smart.,@AmazonHelp Kindly go through my order no. I hope you are Technical smart.,2017-11-20T09:19:11Z,4,order_issue,medium,order_issue,reviewed,
dev_00220,69259,69260,@AmazonHelp Order #: 111-2104955-8689840,@AmazonHelp Order #: 111-2104955-8689840,2017-11-23T06:22:38Z,4,order_issue,short,order_issue,reviewed,
dev_00221,226289,226293,@AmazonHelp I’ll just cancel it.,@AmazonHelp I’ll just cancel it.,2017-10-05T07:41:15Z,11,order_issue,short,order_issue,reviewed,
dev_00222,384181,384173,@AmazonHelp Why my order was stuck??,@AmazonHelp Why my order was stuck??,2017-10-10T00:06:36Z,15,order_issue,short,order_issue,reviewed,
dev_00223,436337,436341,@AmazonHelp Orders id' s deleted,@AmazonHelp Orders id' s deleted,2017-10-10T17:46:47Z,11,order_issue,short,order_issue,reviewed,
dev_00224,498455,498456,Someone stole all of my amazon orders 🙂,Someone stole all of my amazon orders 🙂,2017-12-01T19:02:31Z,0,order_issue,short,order_issue,reviewed,
dev_00225,570129,570127,@AmazonHelp Order did not arrive,@AmazonHelp Order did not arrive,2017-12-03T03:59:09Z,2,order_issue,short,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00226,606158,606162,Donot order anything from @115850,Donot order anything from @115850,2017-11-22T04:23:48Z,0,order_issue,short,order_issue,reviewed,
dev_00227,795726,795724,@AmazonHelp I sent DM of my order number,@AmazonHelp I sent DM of my order number,2017-10-12T14:59:10Z,2,order_issue,short,order_issue,reviewed,
dev_00228,1042291,1042286,@AmazonHelp Can i just cancel the order?,@AmazonHelp Can i just cancel the order?,2017-10-23T09:35:27Z,8,order_issue,short,order_issue,reviewed,
dev_00229,1089774,1089768,@AmazonHelp 408-8253487-9449929 order id,@AmazonHelp 408-8253487-9449929 order id,2017-10-15T04:01:43Z,8,order_issue,short,order_issue,reviewed,
dev_00230,1207613,1207612,@115850 Order Id 408-9117041-9591516 .,@115850 Order Id 408-9117041-9591516 .,2017-10-17T15:23:26Z,1,order_issue,short,order_issue,reviewed,
dev_00231,1269537,1269536,@115850 I need help with my orders,@115850  I need help with my orders,2017-10-26T13:35:06Z,0,order_issue,short,order_issue,reviewed,
dev_00232,1384350,1384347,@AmazonHelp Order # 402-6873700-4019561,@AmazonHelp Order # 402-6873700-4019561,2017-10-28T09:15:22Z,4,order_issue,short,order_issue,reviewed,
dev_00233,1615546,1615549,@AmazonHelp Order # 403-0379975-9189934,"@AmazonHelp Order #
403-0379975-9189934",2017-11-05T13:59:57Z,7,order_issue,short,order_issue,reviewed,
dev_00234,1767491,1767489,@AmazonHelp A few orders recently!,@AmazonHelp A few orders recently!,2017-11-07T22:38:20Z,2,order_issue,short,order_issue,reviewed,
dev_00235,1899853,1899854,Hey @115850 where the hell is my order ?,Hey @115850 where the hell is my order ?,2017-10-18T12:49:35Z,0,order_issue,short,order_issue,reviewed,
dev_00236,2119299,2119297,@AmazonHelp Tried to cancel 9 hours ago,@AmazonHelp Tried to cancel 9 hours ago,2017-11-08T14:48:53Z,3,order_issue,short,order_issue,reviewed,
dev_00237,2452852,2452849,@AmazonHelp These are my order details,@AmazonHelp These are my order details,2017-10-29T18:38:32Z,3,order_issue,short,order_issue,reviewed,
dev_00238,2512367,2512368,I forgot to cancel my amazon music. Omg.,I forgot to cancel my amazon music. Omg.,2017-10-30T05:33:22Z,0,order_issue,short,order_issue,reviewed,
dev_00239,2913167,2913170,Amazon really lost my order😑,Amazon really lost my order😑,2017-11-28T22:25:14Z,0,order_issue,short,order_issue,reviewed,
dev_00240,83370,83366,@AmazonHelp @115850 I am not getting any discount option on using ICICI credit card when u have mentioned the same in your terms and conditions. https://t.co/3S66yJalKj,@AmazonHelp @115850 I am not getting any discount option on using ICICI credit card when u have mentioned the same in your terms and conditions. https://t.co/3S66yJalKj,2017-11-30T13:26:41Z,0,payment_billing,long,payment_billing,reviewed,
dev_00241,478501,478496,"@AmazonHelp I worked yesterday and after the amount of the requested amount, I received a message from them on 18/12/2017 will receive the goods for what did not inform the customer before payment that the goods will receive you after 18 days Thank you","@AmazonHelp I worked yesterday and after the amount of the requested amount, I received a message from them on 18/12/2017 will receive the goods for what did not inform the customer before payment that the goods will receive you after 18 days Thank you",2017-12-01T12:52:23Z,3,payment_billing,long,payment_billing,reviewed,
dev_00242,478501,478498,@115821 To whom it may concern I asked for a device from the market and after payment of the amount was sent a message to me you receive the application after 18 days of deduction amount means wait 18 days to receive the request and I within Saudi Arabia thanx,"@115821 To whom it may concern
 I asked for a device from the market and after payment of the amount was sent a message to me you receive the application after 18 days of deduction amount means wait 18 days to receive the request and I within Saudi Arabia thanx",2017-12-01T12:08:24Z,0,payment_billing,long,payment_billing,reviewed,multi-intent; primary outcome selected
dev_00243,512372,512370,"@AmazonHelp She said that, when I register a card, you do a verification transaction. If that were it, the payment wouldn't be called ""Amazon Prime Membership"" and it wouldn't have been on the exact same day as my previous payments. Keep your hands out of my bank account.","@AmazonHelp She said that, when I register a card, you do a verification transaction.

If that were it, the payment wouldn't be called ""Amazon Prime Membership"" and it wouldn't have been on the exact same day as my previous payments.

Keep your hands out of my bank account.",2017-12-02T00:04:38Z,7,payment_billing,long,payment_billing,reviewed,multi-intent; primary outcome selected
dev_00244,532679,532678,@115821 this is done purposely and targeted toward amazon @24203 @243390 how can there be handling charges on thing where postage courier already paid . Dhl specifically does this and collecting money in the name of excise from people,@115821 this is done purposely and targeted toward amazon @24203 @243390 how can there be handling charges on thing where postage courier already paid . Dhl specifically does this and collecting money in the name of excise from people,2017-12-02T10:33:18Z,2,payment_billing,long,payment_billing,reviewed,multi-intent; primary outcome selected
dev_00245,565859,565865,"@AmazonHelp @115830 @115851 Hi JY - I’ve submitted a second complaint form now with the same information. My complaint is simple: I just want to be sent the item I’ve already paid for, at the price that has already been agreed. I will happily send you back the item you sent incorrectly.","@AmazonHelp @115830 @115851 Hi JY - I’ve submitted a second complaint form now with the same information. My complaint is simple: I just want to be sent the item I’ve already paid for, at the price that has already been agreed. I will happily send you back the item you sent incorrectly.",2017-12-03T19:30:53Z,10,payment_billing,long,payment_billing,reviewed,multi-intent; primary outcome selected
dev_00246,593367,593368,"@115830 As I am on the phone with customer service and after giving instructions and you failing to deliver my parcel, the only chance to re-deliver is a day that I am not in the office! Also you are taking money from my credit cards for an ""authorisation""? What on earth!?","@115830 As I am on the phone with customer service and after giving instructions and you failing to deliver my parcel, the only chance to re-deliver is a day that I am not in the office!
Also you are taking money from my credit cards for an ""authorisation""? What on earth!?",2017-12-03T17:58:46Z,0,payment_billing,long,payment_billing,reviewed,multi-intent; primary outcome selected
dev_00247,1158996,1158997,"@115850 show me a seller who is selling dis item for ₹599, d price which u r showing. #AmazonGreatIndianFestival #DiwaliKiTayyari #Amazon https://t.co/oqBOXDUZhh","@115850 show me a seller who is selling dis item for ₹599, d price which u r showing. #AmazonGreatIndianFestival #DiwaliKiTayyari #Amazon https://t.co/oqBOXDUZhh",2017-10-15T18:31:21Z,0,payment_billing,long,payment_billing,reviewed,multi-intent; primary outcome selected
dev_00248,1890595,1890581,"Yo, I wanted to check the price of an item since it was like bugged in sales screen, so I continued until the last page and accidentally clicked checkout with an unvalid card. I'm getting mails about giving info about a card thats no longer valid(also it was virtual)@AmazonHelp","Yo, I wanted to check the price of an item since it was like bugged in sales screen, so I continued until the last page and accidentally clicked checkout with an unvalid card. I'm getting mails about giving info about a card thats no longer valid(also it was virtual)@AmazonHelp",2017-11-26T08:30:09Z,0,payment_billing,long,payment_billing,reviewed,
dev_00249,2212180,2212179,For the very first time I bought RedMi4 from @115850 @138673 &amp; I'm vry disappointed with the performance.It took the complete night to charge in switch off state and just just 1hr to almst complete discharge. Also the device gets heat up as hell.u can't even hold.,For the very first time I bought RedMi4 from @115850  @138673 &amp; I'm vry disappointed with the performance.It took the complete night to charge in switch off state and just  just 1hr to almst complete discharge. Also the device gets heat up as hell.u can't even hold.,2017-11-10T04:21:41Z,0,payment_billing,long,payment_billing,reviewed,multi-intent; primary outcome selected
