conversation_id,customer_tweet_id,customer_message,company_tweet_id,company_response,timestamp,brand
1766849,1766847,@AmazonHelp Do you have a different method for me to watch my prime video?,1766851,@531313 Have you tried downloading the Fire TV Remote app yet: https://t.co/QSLWlFe2j6? ^AN,2017-11-07T22:33:36Z,AmazonHelp
1766849,1766852,@AmazonHelp Will that let me access prime video?,1766853,@531313 We'd like to get some real time troubleshooting on this for you. Please reach us by phone here: https://t.co/JzP7hlA23B ^VS,2017-11-07T22:42:33Z,AmazonHelp
1766861,1766858,@116618 A show I’m subscribed to is showing in my video library but won’t play. Says “unavailable”. Why is this?,1766856,@128395 I'm sorry for the trouble. Will you please send us a screen shot of the show you're seeing this error with? ^CO,2017-11-07T22:10:36Z,AmazonHelp
1766861,1766859,@AmazonHelp https://t.co/Uh96Fre7eT,1766860,@128395 We currently have our technical team looking at this issue. Updates on the issue will be posted on the series detail page. ^TN,2017-11-07T22:47:28Z,AmazonHelp
1766892,1766893,@AmazonHelp I see no option on your website to report insufficient quantity shipped for an order I received today. Please advise on how to report this problem and have the missing item expedited.,1766892,@531321 It would be best to contact us in real time by phone or chat. Choose either option from here: https://t.co/hApLpMlfHN ^CH,2017-11-07T22:01:01Z,AmazonHelp
1767509,1767508,Awhh man @115830 why are you late with my #SonicForces I pre ordered it for today! Now I gotta wait till tomorrow :(,1767506,@531477 I'm sorry we missed our mark. Please keep us posted on tomorrow's delivery. ^CO,2017-11-07T22:25:36Z,AmazonHelp
1767509,1767507,"@AmazonHelp I got it today, you've always been on the dot and I understand things can slip up! So I'll let you off! 😅 Hahaha. Thanks for the reply!",1767509,@531477 You're the best! 😁 Thanks for keeping us updated! Please let us know if you ever have any other questions or concerns. ^WJ,2017-11-08T16:11:00Z,AmazonHelp
1767523,1767524,cassez la tête @115821 ptn 49€ à l'année pour une livraison en 1 jour ? Et vous m'dites ça? C'est bon nvm! Trop en retard pour grind ww2 mtn https://t.co/I7aEnjkfIV,1767522,@531479 Je suis désolée pour cela 😓😓Votre dossier est-il actuellement pris en charge par notre SAV?^FT,2017-11-07T22:22:00Z,AmazonHelp
1767539,1767540,@AmazonHelp I love how on my screen you add Nov 9 when it says Nov 7 in the background. #XBoxOrderFail! https://t.co/PzKZOutqyQ,1767538,@531481 I'm sorry for the conflicting info! Please reach out to us via phone or chat so we can look into this: https://t.co/EKXRLsnxJu ^AM,2017-11-07T22:16:01Z,AmazonHelp
1768213,1768214,how to i live chat with amazon searvice? @115850,1768213,@531643 You can reach out to us via live chat here : https://t.co/TdDksLo6Mf . Do keep us posted for any further assistance. ^SD,2017-11-30T19:40:00Z,AmazonHelp
1768224,1768223,"@AmazonHelp verging on the 2nd straight order where it doesnt arrive on time, and this one hasn’t even shipped https://t.co/G9FdFREeVA",1768221,@531646 I'm so sorry your order hasn't arrived yet! Have you received any updates via e-mail: https://t.co/ywlGAuepHW? ^WJ,2017-11-07T22:41:01Z,AmazonHelp
1768224,1768222,@AmazonHelp no i havent,1768224,@531646 We'd like to look into this with you. Please call or chat with us here: https://t.co/hApLpMlfHN ^MH,2017-11-07T22:55:26Z,AmazonHelp
1768780,1768781,"@AmazonHelp Genau einfach das Lieferdatum ändern und dann sagt die Mitarbeiterin am Telefon, dass die Bestellung nicht verspätet sei. Als ich bestellt habe, stand dort noch, dass es heute ankommt und nun steht dort ""Montag, 11.Dez."" https://t.co/puU2fTxhzQ",1768779,"@146143 Hi, leider kann es in Einzelfällen zui Verzögerung kommen. Bitte gedulde dich noch etwas. Es ist auch möglich, dass die Bestellung in Kürze bei dir ankommt. ;) Liebe Grüße ^TA",2017-11-30T19:42:02Z,AmazonHelp
1768912,1768913,Shipped with AMZL US https://t.co/CWAPILYSGi,1768912,"@506083 I'd like a specialist to look at this for you, Cristian. When you can, please contact us here: https://t.co/QZ7UnBXEQ4 ^BL",2017-10-17T21:59:28Z,AmazonHelp
1768939,1768942,Thanx @123967 glad it wasn't something expensive i order other wise it would be gone. Don't get why this happened. @AmazonHelp https://t.co/2Un0ibYznK,1768941,@531832 I'm sorry! Are the item(s) in proper working order? Please provide your packaging feedback here: https://t.co/z8AgKY9Hmo ^SH,2017-11-07T22:46:24Z,AmazonHelp
1768939,1768940,@AmazonHelp Luckily yes items are there and working order,1768939,@531832 Thanks for keeping us in the loop. If you need anything else from us please let us know. ^AG,2017-11-07T22:52:01Z,AmazonHelp
1768949,1768947,"Dear @115830 , why am I paying for Prime when not one of my ""next day delivery"" Prime orders has arrived the next day?",1768945,"@531834 Delivery speeds refer to transit time after dispatch. If we missed the delivery date, contact us: https://t.co/JzP7hlA23B ^RA",2017-11-07T22:49:00Z,AmazonHelp
1768949,1768946,@AmazonHelp Ok... So when I order on Monday and it says 'Want it delivered by Tuesday 7th November' that means... (This is a 'fill in the blank' tweet),1768948,@531834 Are we missing the delivery date given in your order confirmation e-mail: https://t.co/4aTeeBdUPU? ^VS,2017-11-07T23:12:00Z,AmazonHelp
1768957,1768958,Oh @115830 it gets worse... why is £449.99 pending on my AmEx three times?! #xboxonex,1768957,"@531836 I'm sorry, we can't view charges via Twitter. Please contact us by phone here: https://t.co/JzP7hlA23B so we can take a look. ^KL",2017-11-07T22:48:00Z,AmazonHelp
1768965,1768966,@115830 please help - my account is being hacked and it's not letting me contact you or log off! #hacked,1768965,@531839 I am so sorry about that Sarah! You can contact us here: https://t.co/GeAZA5TMYi ^BA,2017-10-17T21:57:29Z,AmazonHelp
1768967,1768968,@AmazonHelp Today is the 7th of October and the expected date has been repeatedly pushed back. Please can I get some help https://t.co/JaCyZemmWF,1768967,@531840 I apologize for the delay. Let's look into this in real time. Please call or chat here: https://t.co/IcrqzPZII9 ^BA,2017-11-07T22:45:26Z,AmazonHelp
1768978,1768975,My 3yr old got onto @115821 &amp; made a purchase without my #password... Mmm .. I'm now watching #Snowden .... Mmm #dataprotection #Security,1768973,"@531842 Terribly sorry about that, Barbara! What sort of purchase did they make? Digital or physical purchase? ^JZ",2017-10-17T21:56:29Z,AmazonHelp
1768978,1768974,@AmazonHelp Online,1768976,"@531842 If you haven't streamed the video, you can cancel the order. You can see more information here: https://t.co/ZjmmGK1MDR ^LS",2017-10-17T22:37:33Z,AmazonHelp
1768978,1768977,@AmazonHelp Can you clarify how you know it is a video? Thx for info,1768978,@531842 you're firs tweet you said you were watching #Snowden? ^AS,2017-10-18T07:10:00Z,AmazonHelp
1769026,896671,@130293 Compatible con @5525?,896670,"@332945 Por el momento no es compatible con Chromecast,para más detalle por favor visita el siguiente enlace: https://t.co/laytKsZKfN",2017-10-13T18:42:02Z,AmazonHelp
1769026,896673,@130293 Y seguimos con los menús y sinopsis en inglés en la app para smart tv ... penoso,907081,@335382 Hola José Ignacio. Por favor accesa el siguiente enlace: https://t.co/HeZuc2v6Bp ^JJ,2017-10-13T19:44:28Z,AmazonHelp
1769026,896674,"@130293 Buenas noches, la serie ""Rescue Me"" está disponible pero en latino, no hay manera de cambiarlo al Español de España.",1769025,@531863 Hola. Las opciones de audio disponibles son únicamente las mostradas al seguir estos pasos: https://t.co/iAhjbfjaBV ^CR,2017-10-17T21:45:33Z,AmazonHelp
1769410,1769408,@AmazonHelp why is my one day shipping taking 6 days /////: its been out for delivery for 5,1769406,"@531980 I'm sorry for the frustration! Can you please provide us with the carrier, found here: https://t.co/q4LAMZ3tbE ^AC",2017-11-07T23:13:34Z,AmazonHelp
1769410,1769407,@AmazonHelp Its AMZL US and the tracking number is TBA525656619000,1769410,@531980 We would like to have a member of our team look into this for you. Please provide your information here: https://t.co/k40TVkRPOL ^NS,2017-11-08T00:29:30Z,AmazonHelp
1769410,1769407,@AmazonHelp Its AMZL US and the tracking number is TBA525656619000,1769409,"@531980 Thanks for clarifying. To escalate this with our Logistics team, please provide details here: https://t.co/WXtXsuVJ9V ^LL",2017-11-08T01:08:29Z,AmazonHelp
1769410,1769411,@AmazonHelp that link leads to nothing,1769412,@531980 Apologies for the link. You can give us additional information here: https://t.co/CHccFYUkkw ^SK,2017-11-08T02:40:00Z,AmazonHelp
1769410,1769413,"@AmazonHelp talked to you guys yesterday, glad we sorted it out",1769414,@531980 Thanks for keeping us posted! I hope you take care and have a great weekend! ^BV,2017-11-11T04:37:51Z,AmazonHelp
1769427,1769428,@AmazonHelp @115821 really? This is how you ship a $200 motherboard? https://t.co/PesyISlrxW,1769426,@531985 I know how frustrating this can be. Your feedback helps us improve our packaging: https://t.co/pDfXYTQHSr ^BA,2017-11-07T23:05:32Z,AmazonHelp
1769436,1769437,"@115821 I had The Grand Tour: Guide to the World pre-ordered in mid-October, when should it be arriving?",1769436,@531987 What does the status on your order say here: https://t.co/Y5jpI9gRhE? ^JF,2017-11-07T23:05:31Z,AmazonHelp
1770173,1770171,"Shout out to @115821 for finally delivering my package, 4 days late and left in the rain for 8 hours. Thanks!",1770169,@489253 Oh my! I'm so sorry about that. We'd like to help. How are the contents? Were they damaged? ^BL,2017-11-07T23:29:26Z,AmazonHelp
1770173,1770170,@AmazonHelp one of the books is wet and the pages are stuck together.,1770172,@489253 We're here to help! Please choose the chat or phone option after selecting your order here: https://t.co/hApLpMlfHN ^SE,2017-11-07T23:57:00Z,AmazonHelp
1770199,1770183,@115851 need help fixing KDP amazon thanks,1770181,@532172 Are you able to log into your regular Amazon account? ^AR,2017-11-07T23:24:28Z,AmazonHelp
1770199,1770182,@AmazonHelp Just my seller account not kdp,1770184,"@532172 Are you getting an error message when trying to log in to KDP? If so, what does it say? This will help us help you. ^RM",2017-11-08T03:43:28Z,AmazonHelp
1770199,1770186,@AmazonHelp I put in email and password and sign in and goes back to where I signed in,1770196,"@532172 Typically, clearing the cache &amp; cookies on your browser or device allows you to sign in. How are you trying to sign in? ^RM",2017-11-08T03:58:50Z,AmazonHelp
1770199,1770185,@AmazonHelp yes it just goes back to the orginal screen. i need @115851 to reopen my account :),1770187,"@532172 Have you tried contacting the Kindle Direct Publishing team? If not, you can contact them here: https://t.co/Q1Jbc8OyqG ^FJ",2017-11-08T04:33:00Z,AmazonHelp
1770199,1770188,@AmazonHelp that only brings me to the sign in page? where is the help? it does not allow any,1770191,@532172 Sorry about that. Please try contacting us using this link instead: https://t.co/GFsfFbaGAO so we can look into this. ^LH,2017-11-08T05:28:26Z,AmazonHelp
1770199,1770193,"@AmazonHelp thank is sent a letter, is that for KDP or sellers? my seller account is fine",1770194,@532172 Hi. You can use the link to contact general customer service who will then be able to direct you further. ^DC,2017-11-08T12:06:34Z,AmazonHelp
1770206,1770207,"@116439 Where the heck are my season pass episodes from Bravo last night? Yes, restarted the box. We had to FF ⏩ through commercials on the DVR. What the? #amazonfireTV",1770205,@532175 I'm sorry for the wait! Season pass episodes are usually available the day after the episode is aired by the network. ^SG,2017-11-07T23:24:27Z,AmazonHelp
1770211,1770210,"@115821 you missed my Xbox One X launch day delivery. I'm frustrated. Sincerely, guy who can do nothing about it.",1770208,@532176 I'm sorry you haven't received your Xbox One X yet. Have you been provided a new delivery date: https://t.co/cZIAVITC4L? ^GM,2017-11-07T23:23:58Z,AmazonHelp
1770211,1770209,@AmazonHelp Yes. That's how I know it won't arrive today. 😞.,1770211,@532176 We want to ensure you receive your delivery. Please keep us posted! ^DG,2017-11-08T01:39:00Z,AmazonHelp
1770252,1770249,"@116875 presente un reclamo por la pagina, el vendedor me pide anexar una foto o video, se puede hacer eso en los reclamos?",1770247,"@532185 Hola Rafael. Claro, puedes compartir una foto o vídeo con el vendedor. ^HC",2017-11-07T23:15:13Z,AmazonHelp
1770252,1770248,@AmazonHelp Como? Donde?,1770250,"@532185 Rafael, puedes encontrar más detalles sobre como enviar un archivo a un vendedor aquí: https://t.co/qz5uNxCVxV ^HC",2017-11-07T23:58:00Z,AmazonHelp
1770252,1770251,@AmazonHelp Gracias,1770252,@532185 Con gusto Rafael. Buenas noches. ^JJ,2017-11-08T01:06:00Z,AmazonHelp
1770253,1723912,@120465 ごちうさまた観れるんですね！！！！ありがとうございます😊,1723911,@521443 とんでもないです♪ どうぞごゆっくりお楽しみくださいませ♪😊 TN,2017-11-07T09:18:00Z,AmazonHelp
1770253,1723914,@120465 ひぐらしのなく頃に解をどうか配信お願いします😭,1770253,@532186 ご要望をお送りいただき、ありがとうございます。担当部署に伝えさせていただき、今後もより充実したコンテンツをお届けできるよう努力して参ります。 YM,2017-11-07T23:15:02Z,AmazonHelp
